#id	length	GC	avg.qual	sample
m84073_231201_024147_s2/248909333/ccs	948	38.71	26.67	5B
m84073_231201_024147_s2/254610976/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/248908944/ccs	949	38.78	36.88	5B
m84073_231201_024147_s2/259986399/ccs	950	38.74	40.00	5B
m84073_231201_024147_s2/259986016/ccs	349	42.69	40.00	5B
m84073_231201_024147_s2/242881138/ccs	950	38.84	32.01	5B
m84073_231201_024147_s2/242881334/ccs	950	38.84	35.08	5B
m84073_231201_024147_s2/237311581/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/265622145/ccs	948	38.71	34.99	5B
m84073_231201_024147_s2/248975061/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/242946645/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/237376468/ccs	949	38.88	35.52	5B
m84073_231201_024147_s2/237376173/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/237376604/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/260051764/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/242947544/ccs	949	38.88	21.49	5B
m84073_231201_024147_s2/237440617/ccs	950	38.84	39.91	5B
m84073_231201_024147_s2/237505592/ccs	949	38.88	39.99	5B
m84073_231201_024147_s2/248976335/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/237441488/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/249040666/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/254807150/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/237506376/ccs	349	42.41	39.97	5B
m84073_231201_024147_s2/237508212/ccs	949	38.78	36.46	5B
m84073_231201_024147_s2/254743207/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/249041977/ccs	950	38.74	39.64	5B
m84073_231201_024147_s2/243012753/ccs	956	38.60	26.38	5B
m84073_231201_024147_s2/243076742/ccs	1121	40.41	26.30	5B
m84073_231201_024147_s2/243012534/ccs	949	38.78	27.08	5B
m84073_231201_024147_s2/260181905/ccs	349	42.41	39.27	5B
m84073_231201_024147_s2/249106687/ccs	949	38.78	36.88	5B
m84073_231201_024147_s2/237571198/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/243077175/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/237571869/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/254809030/ccs	949	38.88	39.99	5B
m84073_231201_024147_s2/243077087/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/237571495/ccs	349	42.69	40.00	5B
m84073_231201_024147_s2/249107798/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/265817580/ccs	977	53.33	27.38	5B
m84073_231201_024147_s2/260247819/ccs	947	38.86	40.00	5B
m84073_231201_024147_s2/237637898/ccs	84	38.10	40.00	5B
m84073_231201_024147_s2/254875034/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/243142303/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/265818753/ccs	84	38.10	40.00	5B
m84073_231201_024147_s2/237637554/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/254873057/ccs	330	44.55	39.23	5B
m84073_231201_024147_s2/237638142/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/254875122/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/237638452/ccs	145	43.45	40.00	5B
m84073_231201_024147_s2/265884342/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/243209110/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/260313744/ccs	589	51.27	40.00	5B
m84073_231201_024147_s2/237767722/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/260314329/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/260378616/ccs	951	38.80	39.99	5B
m84073_231201_024147_s2/249302426/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/237770040/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/243275131/ccs	349	42.69	40.00	5B
m84073_231201_024147_s2/260378154/ccs	1215	50.78	29.14	5B
m84073_231201_024147_s2/243339436/ccs	350	42.57	39.97	5B
m84073_231201_024147_s2/237769168/ccs	948	38.82	40.00	5B
m84073_231201_024147_s2/255004772/ccs	949	38.78	25.33	5B
m84073_231201_024147_s2/249303480/ccs	949	38.78	36.87	5B
m84073_231201_024147_s2/255004614/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/260380170/ccs	953	38.82	21.64	5B
m84073_231201_024147_s2/266013879/ccs	949	38.99	24.85	5B
m84073_231201_024147_s2/260379347/ccs	950	38.74	39.91	5B
m84073_231201_024147_s2/265949962/ccs	351	42.45	18.85	5B
m84073_231201_024147_s2/237834618/ccs	1218	51.15	40.00	5B
m84073_231201_024147_s2/249367787/ccs	950	38.84	39.91	5B
m84073_231201_024147_s2/249367912/ccs	949	38.88	39.91	5B
m84073_231201_024147_s2/249304332/ccs	948	38.82	40.00	5B
m84073_231201_024147_s2/243406655/ccs	349	42.41	37.86	5B
m84073_231201_024147_s2/237835870/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/260444998/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/243406456/ccs	949	38.78	32.00	5B
m84073_231201_024147_s2/237835717/ccs	950	38.84	39.91	5B
m84073_231201_024147_s2/243470302/ccs	330	44.85	21.20	5B
m84073_231201_024147_s2/255069604/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/243471621/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/237967108/ccs	84	38.10	40.00	5B
m84073_231201_024147_s2/243536987/ccs	950	38.74	40.00	5B
m84073_231201_024147_s2/243535046/ccs	947	38.65	25.38	5B
m84073_231201_024147_s2/237900632/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/237966358/ccs	332	43.98	40.00	5B
m84073_231201_024147_s2/260576390/ccs	950	38.84	33.53	5B
m84073_231201_024147_s2/238030173/ccs	593	54.81	40.00	5B
m84073_231201_024147_s2/249435727/ccs	349	42.41	21.46	5B
m84073_231201_024147_s2/238030756/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/238030873/ccs	948	38.82	40.00	5B
m84073_231201_024147_s2/238032403/ccs	349	42.41	39.95	5B
m84073_231201_024147_s2/243601477/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/243602513/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/249500181/ccs	948	38.92	30.98	5B
m84073_231201_024147_s2/260641020/ccs	948	38.82	40.00	5B
m84073_231201_024147_s2/249499080/ccs	949	38.88	39.89	5B
m84073_231201_024147_s2/243666262/ccs	1011	40.95	31.97	5B
m84073_231201_024147_s2/249500503/ccs	977	53.33	40.00	5B
m84073_231201_024147_s2/266210936/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/255136907/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/255200320/ccs	951	38.80	39.99	5B
m84073_231201_024147_s2/243668107/ccs	950	39.16	28.87	5B
m84073_231201_024147_s2/255136799/ccs	949	38.88	32.02	5B
m84073_231201_024147_s2/243668645/ccs	951	38.80	40.00	5B
m84073_231201_024147_s2/238162578/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/260707075/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/260705446/ccs	349	42.69	40.00	5B
m84073_231201_024147_s2/243733566/ccs	949	38.88	39.99	5B
m84073_231201_024147_s2/238226772/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/260771826/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/249565582/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/249564208/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/249565656/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/255201951/ccs	349	42.41	38.91	5B
m84073_231201_024147_s2/266211863/ccs	949	38.88	39.17	5B
m84073_231201_024147_s2/249564608/ccs	949	38.78	36.88	5B
m84073_231201_024147_s2/260771668/ccs	948	38.92	24.16	5B
m84073_231201_024147_s2/266277025/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/243864436/ccs	330	44.55	40.00	5B
m84073_231201_024147_s2/238293165/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/243798325/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/238292519/ccs	951	38.80	40.00	5B
m84073_231201_024147_s2/255268318/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/249696026/ccs	84	38.10	39.12	5B
m84073_231201_024147_s2/243928902/ccs	949	38.88	26.19	5B
m84073_231201_024147_s2/243928625/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/238358028/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/238423057/ccs	14	28.57	36.01	5B
m84073_231201_024147_s2/238360244/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/238424406/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/249761614/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/238425358/ccs	949	38.88	39.18	5B
m84073_231201_024147_s2/249697969/ccs	1228	51.06	39.79	5B
m84073_231201_024147_s2/243996373/ccs	587	52.30	40.00	5B
m84073_231201_024147_s2/249763619/ccs	330	44.55	38.04	5B
m84073_231201_024147_s2/243994836/ccs	949	38.88	39.99	5B
m84073_231201_024147_s2/249762608/ccs	949	38.78	35.97	5B
m84073_231201_024147_s2/255332643/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/249827049/ccs	589	51.27	40.00	5B
m84073_231201_024147_s2/249826641/ccs	947	38.86	36.87	5B
m84073_231201_024147_s2/238554292/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/238490500/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/238554560/ccs	330	44.55	25.20	5B
m84073_231201_024147_s2/249827181/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/249827537/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/255398531/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/266473319/ccs	950	38.84	36.88	5B
m84073_231201_024147_s2/244124734/ccs	879	38.79	39.60	5B
m84073_231201_024147_s2/266473410/ccs	949	38.78	38.73	5B
m84073_231201_024147_s2/244061334/ccs	949	38.88	39.82	5B
m84073_231201_024147_s2/244061404/ccs	330	44.55	40.00	5B
m84073_231201_024147_s2/238621021/ccs	84	38.10	40.00	5B
m84073_231201_024147_s2/255465019/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/238620093/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/244190785/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/249959350/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/238685357/ccs	350	42.29	23.18	5B
m84073_231201_024147_s2/238622282/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/238685359/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/238685678/ccs	949	38.88	34.47	5B
m84073_231201_024147_s2/261099511/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/244257290/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/238687526/ccs	949	38.78	32.02	5B
m84073_231201_024147_s2/255659409/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/238687025/ccs	348	42.53	40.00	5B
m84073_231201_024147_s2/238751177/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/250089046/ccs	949	38.78	26.92	5B
m84073_231201_024147_s2/255596123/ccs	977	53.33	40.00	5B
m84073_231201_024147_s2/255659491/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/238687612/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/244323896/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/244322801/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/261100661/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/261101085/ccs	949	38.78	39.99	5B
m84073_231201_024147_s2/250091210/ccs	589	51.44	40.00	5B
m84073_231201_024147_s2/244323608/ccs	661	47.50	30.66	5B
m84073_231201_024147_s2/255725735/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/238753021/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/244388554/ccs	330	44.24	37.10	5B
m84073_231201_024147_s2/238816404/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/244387786/ccs	951	38.91	39.99	5B
m84073_231201_024147_s2/250219757/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/238817242/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/261230209/ccs	84	38.10	40.00	5B
m84073_231201_024147_s2/244519802/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/255921582/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/244519248/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/244520112/ccs	949	38.88	22.95	5B
m84073_231201_024147_s2/250220615/ccs	950	38.84	36.87	5B
m84073_231201_024147_s2/261230872/ccs	84	38.10	40.00	5B
m84073_231201_024147_s2/250221803/ccs	145	43.45	40.00	5B
m84073_231201_024147_s2/238947662/ccs	950	38.95	39.18	5B
m84073_231201_024147_s2/238947540/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/238948607/ccs	349	42.41	26.25	5B
m84073_231201_024147_s2/238947955/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/244583699/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/238884114/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/238948867/ccs	947	38.86	40.00	5B
m84073_231201_024147_s2/255922883/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/250286775/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/255923619/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/239013091/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/244649965/ccs	951	38.80	28.59	5B
m84073_231201_024147_s2/250351624/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/244649703/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/244585157/ccs	821	50.06	39.90	5B
m84073_231201_024147_s2/255987402/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/244585969/ccs	949	38.78	39.99	5B
m84073_231201_024147_s2/244649872/ccs	949	38.78	33.43	5B
m84073_231201_024147_s2/255987670/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/255988925/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/239015282/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/244651379/ccs	330	43.94	40.00	5B
m84073_231201_024147_s2/239015263/ccs	1218	51.07	40.00	5B
m84073_231201_024147_s2/239015090/ccs	330	44.55	40.00	5B
m84073_231201_024147_s2/250416129/ccs	661	47.20	40.00	5B
m84073_231201_024147_s2/239078591/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/239079303/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/244716550/ccs	949	38.88	34.70	5B
m84073_231201_024147_s2/244716002/ccs	84	38.10	40.00	5B
m84073_231201_024147_s2/250482853/ccs	946	38.79	36.83	5B
m84073_231201_024147_s2/250483139/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/256053013/ccs	977	53.33	29.23	5B
m84073_231201_024147_s2/239144622/ccs	1228	51.06	26.27	5B
m84073_231201_024147_s2/239144373/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/256054358/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/256053410/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/261428683/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/266932258/ccs	957	38.56	26.58	5B
m84073_231201_024147_s2/239146071/ccs	952	38.76	23.06	5B
m84073_231201_024147_s2/244782470/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/244781157/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/239146648/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/256118596/ccs	346	40.46	40.00	5B
m84073_231201_024147_s2/239210292/ccs	952	38.76	32.03	5B
m84073_231201_024147_s2/261492561/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/239275524/ccs	1228	51.06	40.00	5B
m84073_231201_024147_s2/244911547/ccs	330	44.55	27.91	5B
m84073_231201_024147_s2/256249353/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/256185457/ccs	84	38.10	40.00	5B
m84073_231201_024147_s2/250615218/ccs	949	38.88	39.18	5B
m84073_231201_024147_s2/244911762/ccs	977	53.33	39.99	5B
m84073_231201_024147_s2/244847601/ccs	950	38.84	39.99	5B
m84073_231201_024147_s2/239277666/ccs	949	38.78	23.75	5B
m84073_231201_024147_s2/239276173/ccs	950	38.84	39.99	5B
m84073_231201_024147_s2/244913835/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/250679572/ccs	949	38.88	28.06	5B
m84073_231201_024147_s2/244912397/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/244978173/ccs	949	38.78	39.98	5B
m84073_231201_024147_s2/244978952/ccs	949	38.78	29.53	5B
m84073_231201_024147_s2/244978943/ccs	269	38.29	40.00	5B
m84073_231201_024147_s2/244979246/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/250745553/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/256316905/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/239406108/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/250744087/ccs	145	43.45	40.00	5B
m84073_231201_024147_s2/250745438/ccs	395	41.01	40.00	5B
m84073_231201_024147_s2/239407494/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/239407478/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/250809901/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/250811030/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/239472937/ccs	1262	50.08	39.37	5B
m84073_231201_024147_s2/261690164/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/250876087/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/250876159/ccs	951	38.80	38.95	5B
m84073_231201_024147_s2/245044615/ccs	951	38.80	40.00	5B
m84073_231201_024147_s2/256381287/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/245173996/ccs	950	38.74	24.89	5B
m84073_231201_024147_s2/256447288/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/245110562/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/239473928/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/261755659/ccs	595	51.60	24.99	5B
m84073_231201_024147_s2/239603346/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/261755504/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/239603691/ccs	85	37.65	28.94	5B
m84073_231201_024147_s2/239603912/ccs	949	38.88	36.87	5B
m84073_231201_024147_s2/239604876/ccs	949	38.88	22.54	5B
m84073_231201_024147_s2/245240172/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/245239787/ccs	1009	40.93	40.00	5B
m84073_231201_024147_s2/251006455/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/239668620/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/245239045/ccs	145	43.45	40.00	5B
m84073_231201_024147_s2/245175592/ccs	1029	40.14	40.00	5B
m84073_231201_024147_s2/245240869/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/251006047/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/261885539/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/256578613/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/261885712/ccs	948	38.82	40.00	5B
m84073_231201_024147_s2/251072647/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/251072597/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/245372483/ccs	350	44.00	40.00	5B
m84073_231201_024147_s2/245372347/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/251138106/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/261951284/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/239736381/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/245372761/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/256643194/ccs	84	38.10	40.00	5B
m84073_231201_024147_s2/245437773/ccs	350	42.29	28.15	5B
m84073_231201_024147_s2/262081880/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/245436761/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/251203684/ccs	950	38.84	36.74	5B
m84073_231201_024147_s2/256644703/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/256708272/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/251205121/ccs	350	42.57	36.78	5B
m84073_231201_024147_s2/239866520/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/239867413/ccs	1375	41.38	21.64	5B
m84073_231201_024147_s2/245503054/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/251335182/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/245438303/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/262149278/ccs	950	38.84	32.02	5B
m84073_231201_024147_s2/245567739/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/256773995/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/251333720/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/239930843/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/239931233/ccs	948	38.82	39.99	5B
m84073_231201_024147_s2/245632272/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/245569142/ccs	948	38.82	40.00	5B
m84073_231201_024147_s2/256839506/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/262214041/ccs	741	57.35	39.99	5B
m84073_231201_024147_s2/262278329/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/256775078/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/245633379/ccs	948	38.92	19.64	5B
m84073_231201_024147_s2/239997039/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/251401458/ccs	949	38.88	39.81	5B
m84073_231201_024147_s2/262215159/ccs	589	51.27	40.00	5B
m84073_231201_024147_s2/245634658/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/251401798/ccs	948	38.82	34.55	5B
m84073_231201_024147_s2/251464766/ccs	145	43.45	29.82	5B
m84073_231201_024147_s2/256904886/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/251466030/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/240061842/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/245699678/ccs	1228	51.06	32.87	5B
m84073_231201_024147_s2/256905994/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/256905631/ccs	598	51.51	39.98	5B
m84073_231201_024147_s2/251466830/ccs	949	38.88	39.89	5B
m84073_231201_024147_s2/245699028/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/240064178/ccs	594	51.68	40.00	5B
m84073_231201_024147_s2/240127436/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/251531800/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/240062821/ccs	949	38.78	23.68	5B
m84073_231201_024147_s2/245764321/ccs	950	38.74	39.99	5B
m84073_231201_024147_s2/262345308/ccs	950	38.74	40.00	5B
m84073_231201_024147_s2/240128705/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/257037405/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/262411587/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/245828714/ccs	949	38.78	30.54	5B
m84073_231201_024147_s2/240193440/ccs	952	38.87	39.90	5B
m84073_231201_024147_s2/240259519/ccs	949	38.78	36.03	5B
m84073_231201_024147_s2/262410419/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/240258587/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/245831097/ccs	349	42.69	40.00	5B
m84073_231201_024147_s2/240260694/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/257167917/ccs	948	38.71	39.91	5B
m84073_231201_024147_s2/262477043/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/240324403/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/240324444/ccs	68	57.35	40.00	5B
m84073_231201_024147_s2/212539195/ccs	330	44.55	39.05	5B
m84073_231201_024147_s2/257168131/ccs	948	38.71	39.09	5B
m84073_231201_024147_s2/245896260/ccs	949	38.88	31.33	5B
m84073_231201_024147_s2/257232477/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/212603037/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/212604103/ccs	334	43.71	39.73	5B
m84073_231201_024147_s2/240325456/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/245962048/ccs	947	38.86	40.00	5B
m84073_231201_024147_s2/245962563/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/246027105/ccs	949	38.78	37.94	5B
m84073_231201_024147_s2/212604395/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/246026505/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/240454788/ccs	949	38.78	39.17	5B
m84073_231201_024147_s2/212667684/ccs	948	38.82	26.79	5B
m84073_231201_024147_s2/262542256/ccs	951	38.80	39.99	5B
m84073_231201_024147_s2/246026362/ccs	949	38.88	39.98	5B
m84073_231201_024147_s2/212668932/ccs	949	38.88	39.99	5B
m84073_231201_024147_s2/212668521/ccs	68	57.35	39.86	5B
m84073_231201_024147_s2/218108604/ccs	949	38.88	40.00	5B
m84073_231201_024147_s2/212669141/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/212733440/ccs	349	42.41	40.00	5B
m84073_231201_024147_s2/262672820/ccs	330	44.24	40.00	5B
m84073_231201_024147_s2/262672185/ccs	950	38.84	40.00	5B
m84073_231201_024147_s2/212733191/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/229314372/ccs	949	38.78	40.00	5B
m84073_231201_024147_s2/229313575/ccs	1228	51.06	40.00	5B
m84073_231201_024147_s2/262672221/ccs	949	38.88	40.00	5B
